번호,신고일,구정보,주소,유형,조치일
43152,2022-04-26,관악구,서울특별시 관악구 봉천동 225,보도와 차도가 구분된 도로의 차도,2022-04-26
43153,2022-04-26,양천구,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,2022-04-26
43154,2022-04-26,동작구,서울특별시 동작구 상도동 512,보도와 차도가 구분된 도로의 차도,2022-04-26
43155,2022-04-26,동대문구,서울특별시 동대문구 장안동 331-10,보도와 차도가 구분된 도로의 차도,2022-04-26
43156,2022-04-26,강서구,서울특별시 강서구 화곡동 1109-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43157,2022-04-26,송파구,서울특별시 송파구 장지동 803-18,자전거 도로,2022-04-26
43158,2022-04-26,양천구,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,2022-04-26
43159,2022-04-26,영등포구,서울특별시 영등포구 당산동3가 4-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43160,2022-04-26,동대문구,서울특별시 동대문구 장안동 343,보도와 차도가 구분된 도로의 차도,2022-04-26
43161,2022-04-26,송파구,서울특별시 송파구 신천동 20-51,자전거 도로,2022-04-26
43162,2022-04-26,영등포구,서울특별시 영등포구 당산동3가 76-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43163,2022-04-26,강서구,서울특별시 강서구 화곡동 1111-8,보도와 차도가 구분된 도로의 차도,2022-04-26
43164,2022-04-26,동작구,서울특별시 동작구 사당동 708-1050,보도와 차도가 구분된 도로의 차도,2022-04-26
43165,2022-04-26,동대문구,서울특별시 동대문구 장안동 478-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43166,2022-04-26,마포구,서울특별시 마포구 신수동 81-20,보도와 차도가 구분된 도로의 차도,2022-04-26
43167,2022-04-26,동작구,서울특별시 동작구 사당동 708-530,보도와 차도가 구분된 도로의 차도,2022-04-26
43168,2022-04-26,동작구,서울특별시 동작구 사당동 708-530,보도와 차도가 구분된 도로의 차도,2022-04-26
43169,2022-04-26,송파구,서울특별시 송파구 신천동 20-51,자전거 도로,2022-04-26
43170,2022-04-26,송파구,서울특별시 송파구 가락동 69,"횡단보도, 산책로 등",2022-04-26
43171,2022-04-26,관악구,서울특별시 관악구 봉천동 1706-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43172,2022-04-26,동대문구,서울특별시 동대문구 장안동 475-7,보도와 차도가 구분된 도로의 차도,2022-04-26
43173,2022-04-26,송파구,서울특별시 송파구 문정동 492-1,자전거 도로,2022-04-26
43174,2022-04-26,송파구,서울특별시 송파구 가락동 78-3,보도와 차도가 구분된 도로의 차도,2022-04-26
43175,2022-04-26,송파구,서울특별시 송파구 신천동 20-51,자전거 도로,2022-04-26
43176,2022-04-26,노원구,서울특별시 노원구 상계동 1305,보도와 차도가 구분된 도로의 차도,2022-04-26
43177,2022-04-26,강서구,서울특별시 강서구 등촌동 666-11,보도와 차도가 구분된 도로의 차도,2022-04-26
43178,2022-04-26,영등포구,서울특별시 영등포구 여의도동 2-11,보도와 차도가 구분된 도로의 차도,2022-04-26
43179,2022-04-26,송파구,서울특별시 송파구 문정동 492-1,자전거 도로,2022-04-26
43180,2022-04-26,송파구,서울특별시 송파구 신천동 20-3,자전거 도로,2022-04-26
43181,2022-04-26,송파구,서울특별시 송파구 문정동 315-2,자전거 도로,2022-04-26
43182,2022-04-26,송파구,서울특별시 송파구 문정동 374,자전거 도로,2022-04-26
43183,2022-04-26,송파구,서울특별시 송파구 문정동 315-2,자전거 도로,2022-04-26
43184,2022-04-26,강동구,서울특별시 강동구 성내동 546,보도와 차도가 구분된 도로의 차도,2022-04-26
43185,2022-04-26,마포구,서울특별시 마포구 도화동 541,보도와 차도가 구분된 도로의 차도,2022-04-26
43186,2022-04-26,마포구,서울특별시 마포구 공덕동 477,보도와 차도가 구분된 도로의 차도,2022-04-26
43187,2022-04-26,마포구,서울특별시 마포구 도화동 250-7,보도와 차도가 구분된 도로의 차도,2022-04-26
43188,2022-04-26,강서구,서울특별시 강서구 염창동 284-58,보도와 차도가 구분된 도로의 차도,2022-04-26
43189,2022-04-26,강서구,서울특별시 강서구 염창동 284-58,보도와 차도가 구분된 도로의 차도,2022-04-26
43190,2022-04-26,동대문구,서울특별시 동대문구 답십리동 236-20,보도와 차도가 구분된 도로의 차도,2022-04-26
43191,2022-04-26,송파구,서울특별시 송파구 문정동 370-3,자전거 도로,2022-04-26
43192,2022-04-26,노원구,서울특별시 노원구 중계동 430-36,보도와 차도가 구분된 도로의 차도,2022-04-26
43193,2022-04-26,강서구,서울특별시 강서구 염창동 284-76,보도와 차도가 구분된 도로의 차도,2022-04-26
43194,2022-04-26,동대문구,서울특별시 동대문구 답십리동 111,보도와 차도가 구분된 도로의 차도,2022-04-26
43195,2022-04-26,강서구,서울특별시 강서구 염창동 284-76,보도와 차도가 구분된 도로의 차도,2022-04-26
43196,2022-04-26,동대문구,서울특별시 동대문구 답십리동 111,보도와 차도가 구분된 도로의 차도,2022-04-26
43197,2022-04-26,영등포구,서울특별시 영등포구 문래동6가 16-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43198,2022-04-26,동작구,서울특별시 동작구 사당동 209-7,보도와 차도가 구분된 도로의 차도,2022-04-26
43199,2022-04-26,동작구,서울특별시 동작구 사당동 209-8,보도와 차도가 구분된 도로의 차도,2022-04-26
43200,2022-04-26,동작구,서울특별시 동작구 사당동 209-8,보도와 차도가 구분된 도로의 차도,2022-04-26
43201,2022-04-26,동대문구,서울특별시 동대문구 전농동 695-2,보도와 차도가 구분된 도로의 차도,2022-04-26
43202,2022-04-26,강서구,서울특별시 강서구 염창동 280-19,보도와 차도가 구분된 도로의 차도,2022-04-26
43203,2022-04-26,동작구,서울특별시 동작구 신대방동 395-69,보도와 차도가 구분된 도로의 차도,2022-04-26
43204,2022-04-26,용산구,서울특별시 용산구 동빙고동 310-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43205,2022-04-26,동작구,서울특별시 동작구 신대방동 395-61,보도와 차도가 구분된 도로의 차도,2022-04-26
43206,2022-04-26,송파구,서울특별시 송파구 삼전동 28-11,자전거 도로,2022-04-26
43207,2022-04-26,용산구,서울특별시 용산구 한강로3가 23-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43208,2022-04-26,관악구,서울특별시 관악구 신림동 502,보도와 차도가 구분된 도로의 차도,2022-04-26
43209,2022-04-26,중구,서울특별시 중구 을지로6가 18-187,보도와 차도가 구분된 도로의 차도,2022-04-26
43210,2022-04-26,영등포구,서울특별시 영등포구 당산동2가 160-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43211,2022-04-26,동대문구,서울특별시 동대문구 장안동 345-3,보도와 차도가 구분된 도로의 차도,2022-04-26
43212,2022-04-26,송파구,서울특별시 송파구 문정동 618,자전거 도로,2022-04-26
43213,2022-04-26,송파구,서울특별시 송파구 문정동 305-24,자전거 도로,2022-04-26
43214,2022-04-26,종로구,서울특별시 종로구 평동 164,보도와 차도가 구분된 도로의 차도,2022-04-26
43215,2022-04-26,송파구,서울특별시 송파구 문정동 341,자전거 도로,2022-04-26
43216,2022-04-26,송파구,서울특별시 송파구 문정동 341,자전거 도로,2022-04-26
43217,2022-04-26,강서구,서울특별시 강서구 등촌동 630-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43218,2022-04-26,구로구,서울특별시 구로구 구로동 403-2,보도와 차도가 구분된 도로의 차도,2022-04-26
43219,2022-04-26,송파구,서울특별시 송파구 문정동 341,자전거 도로,2022-04-26
43220,2022-04-26,도봉구,서울특별시 도봉구 쌍문동 69-27,보도와 차도가 구분된 도로의 차도,2022-04-26
43221,2022-04-26,구로구,서울특별시 구로구 구로동 384-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43222,2022-04-26,영등포구,서울특별시 영등포구 영등포동 647-6,보도와 차도가 구분된 도로의 차도,2022-04-26
43223,2022-04-26,관악구,서울특별시 관악구 봉천동 1718-10,보도와 차도가 구분된 도로의 차도,2022-04-26
43224,2022-04-26,영등포구,서울특별시 영등포구 당산동6가 337-21,보도와 차도가 구분된 도로의 차도,2022-04-26
43225,2022-04-26,도봉구,서울특별시 도봉구 방학동 726-89,보도와 차도가 구분된 도로의 차도,2022-04-26
43226,2022-04-26,동대문구,서울특별시 동대문구 전농동 588-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43227,2022-04-26,동대문구,서울특별시 동대문구 전농동 547,보도와 차도가 구분된 도로의 차도,2022-04-26
43228,2022-04-26,관악구,서울특별시 관악구 봉천동 976-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43229,2022-04-26,영등포구,서울특별시 영등포구 대림동 736-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43230,2022-04-26,도봉구,서울특별시 도봉구 방학동 716-12,보도와 차도가 구분된 도로의 차도,2022-04-26
43231,2022-04-26,관악구,서울특별시 관악구 봉천동 976-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43232,2022-04-26,동대문구,서울특별시 동대문구 답십리동 530-3,보도와 차도가 구분된 도로의 차도,2022-04-26
43233,2022-04-26,서초구,서울특별시 서초구 서초동 1407,보도와 차도가 구분된 도로의 차도,2022-04-26
43234,2022-04-26,동대문구,서울특별시 동대문구 답십리동 528,보도와 차도가 구분된 도로의 차도,2022-04-26
43235,2022-04-26,서초구,서울특별시 서초구 서초동 1444-3,보도와 차도가 구분된 도로의 차도,2022-04-26
43236,2022-04-26,중랑구,서울특별시 중랑구 면목동 495,보도와 차도가 구분된 도로의 차도,2022-04-26
43237,2022-04-26,서초구,서울특별시 서초구 서초동 1444-3,보도와 차도가 구분된 도로의 차도,2022-04-26
43238,2022-04-26,영등포구,서울특별시 영등포구 신길동 4938-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43239,2022-04-26,영등포구,서울특별시 영등포구 신길동 970,보도와 차도가 구분된 도로의 차도,2022-04-26
43240,2022-04-26,서대문구,서울특별시 서대문구 창천동 53-47,보도와 차도가 구분된 도로의 차도,2022-04-26
43241,2022-04-26,성북구,서울특별시 성북구 석관동 384-9,보도와 차도가 구분된 도로의 차도,2022-04-26
43242,2022-04-26,영등포구,서울특별시 영등포구 신길동 4877,보도와 차도가 구분된 도로의 차도,2022-04-26
43243,2022-04-26,구로구,서울특별시 구로구 구로동 120,보도와 차도가 구분된 도로의 차도,2022-04-26
43244,2022-04-26,서대문구,서울특별시 서대문구 창천동 31-64,보도와 차도가 구분된 도로의 차도,2022-04-26
43245,2022-04-26,영등포구,서울특별시 영등포구 신길동 470-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43246,2022-04-26,중구,서울특별시 중구 만리동2가 32-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43247,2022-04-26,성북구,서울특별시 성북구 석관동 56-1,자전거 도로,2022-04-26
43248,2022-04-26,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-04-26
43249,2022-04-26,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-04-26
43250,2022-04-26,서초구,서울특별시 서초구 서초동 1398,보도와 차도가 구분된 도로의 차도,2022-04-26
43251,2022-04-26,서대문구,서울특별시 서대문구 대신동 143-15,보도와 차도가 구분된 도로의 차도,2022-04-26
43252,2022-04-26,성북구,서울특별시 성북구 상월곡동 101-5,보도와 차도가 구분된 도로의 차도,2022-04-26
43253,2022-04-26,구로구,서울특별시 구로구 구로동 110-5,기타,2022-04-26
43254,2022-04-26,종로구,서울특별시 종로구 수송동 61,보도와 차도가 구분된 도로의 차도,2022-04-26
43255,2022-04-26,종로구,서울특별시 종로구 수송동 61,보도와 차도가 구분된 도로의 차도,2022-04-26
43256,2022-04-26,영등포구,서울특별시 영등포구 영등포동1가 76-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43257,2022-04-26,도봉구,서울특별시 도봉구 창동 810,보도와 차도가 구분된 도로의 차도,2022-04-26
43258,2022-04-26,성북구,서울특별시 성북구 종암동 53-47,보도와 차도가 구분된 도로의 차도,2022-04-26
43259,2022-04-26,종로구,서울특별시 종로구 인사동 37-2,보도와 차도가 구분된 도로의 차도,2022-04-26
43260,2022-04-26,성북구,서울특별시 성북구 안암동1가 359-115,보도와 차도가 구분된 도로의 차도,2022-04-26
43261,2022-04-26,용산구,서울특별시 용산구 산천동 82-1,보도와 차도가 구분된 도로의 차도,2022-04-26
43262,2022-04-26,강서구,서울특별시 강서구 화곡동 1095-4,보도와 차도가 구분된 도로의 차도,2022-04-26
43263,2022-04-26,강서구,서울특별시 강서구 화곡동 1096-35,보도와 차도가 구분된 도로의 차도,2022-04-26
43264,2022-04-26,강서구,서울특별시 강서구 화곡동 1096-35,보도와 차도가 구분된 도로의 차도,2022-04-26
43265,2022-04-26,강서구,서울특별시 강서구 화곡동 77-101,보도와 차도가 구분된 도로의 차도,2022-04-26
43266,2022-04-26,마포구,서울특별시 마포구 서교동 338-36,보도와 차도가 구분된 도로의 차도,2022-04-26
43267,2022-04-26,강서구,서울특별시 강서구 화곡동 1159-7,자전거 도로,2022-04-26
43268,2022-04-26,마포구,서울특별시 마포구 서교동 350-2,보도와 차도가 구분된 도로의 차도,2022-04-26
43269,2022-04-26,강서구,서울특별시 강서구 화곡동 1159-5,보도와 차도가 구분된 도로의 차도,2022-04-26
