연월,대여소번호,이용건수,이동거리,이용시간,자치구
2023-05,4340,109,288914.35,1692,서초구
2023-05,4341,842,2832895.33,20221,서초구
2023-05,435,452,1305375.22,11207,중구
2023-05,4353,2879,8387990.8,75756,성동구
2023-05,436,778,1744668.21,14766,마포구
2023-05,4360,1345,3344009.41,28138,성동구
2023-05,4362,1279,6846746.81,46716,성동구
2023-05,4363,125,343791.8,2689,성동구
2023-05,4367,1543,4798390.77,38443,성동구
2023-05,437,1353,3073183.4,27325,마포구
2023-05,4370,1035,3796787.71,30013,성동구
2023-05,4373,2742,7518729.09,68283,성동구
2023-05,4377,2782,7378365.63,71691,성동구
2023-05,438,2196,6327946.649999999,50431,마포구
2023-05,4381,2673,10055362.58,78552,성동구
2023-05,4382,3591,7337075.12,60945,성동구
2023-05,4383,2748,5830592.42,46786,성동구
2023-05,4385,1945,4213179.25,34465,성동구
2023-05,4386,1719,4291746.15,39827,성동구
2023-05,4387,1355,3786383.7,33182,성동구
2023-05,4388,1929,5653959.18,47354,성동구
2023-05,4389,663,2534262.97,27339,성동구
2023-05,4390,401,819515.35,6811,성동구
2023-05,440,1154,5898910.58,47553,마포구
2023-05,4406,1398,4526724.87,34292,성북구
2023-05,4408,3129,6436250.06,55701,성북구
2023-05,441,979,1773172.05,18005,중구
2023-05,4411,1515,3267715.92,30744,성북구
2023-05,4414,1542,3722858.63,34454,성북구
2023-05,4415,113,224332.61,1816,성북구
2023-05,4417,67,214127.87,1934,성북구
2023-05,4418,2627,7390703.39,60197,성북구
2023-05,4419,1415,1952060.28,22036,성북구
2023-05,442,464,967376.64,8625,중구
2023-05,4420,1784,2391304.19,27942,성북구
2023-05,4421,342,955770.76,7463,성북구
2023-05,4423,1396,4047717.58,33414,성북구
2023-05,443,235,381620.64,3343,중구
2023-05,445,2351,5827806.55,55623,중구
2023-05,4452,4153,13550739.92,106920,송파구
2023-05,4453,2602,6511571.1899999995,60456,송파구
2023-05,4454,405,981933.4,7529,송파구
2023-05,4456,826,2159322.73,16310,송파구
2023-05,4457,6657,18722021.07,143696,송파구
2023-05,4458,1029,2302024.18,18840,송파구
2023-05,446,797,3928271.55,24567,종로구
2023-05,4460,1708,4125571.42,35710,송파구
2023-05,4461,484,1070071.86,9365,송파구
2023-05,4462,896,1785363.29,16467,송파구
2023-05,4463,1012,2518608.02,20919,송파구
2023-05,4464,2413,6805737.74,66173,송파구
2023-05,4465,2438,5653838.100000001,47986,송파구
2023-05,4467,1245,2352930.86,19879,송파구
2023-05,4468,1641,3992960.36,31130,송파구
2023-05,4469,999,2270158.43,17020,송파구
2023-05,447,83,265151.74,1672,종로구
2023-05,4472,846,2493088.0,18873,송파구
2023-05,4473,443,1194181.3900000001,9241,송파구
2023-05,4474,586,1319968.83,11842,송파구
2023-05,4475,624,1442253.9,12315,송파구
2023-05,4478,1715,3452064.6,30495,송파구
2023-05,4479,326,581682.92,5373,송파구
2023-05,4480,1199,2687338.55,27605,송파구
2023-05,4481,4567,13621841.3,126235,송파구
2023-05,4483,2864,13977732.31,109554,송파구
2023-05,4484,2786,8040560.41,69250,송파구
2023-05,4485,726,1747688.58,17279,송파구
2023-05,4486,2975,7790395.35,71963,송파구
2023-05,4488,257,579862.15,5138,송파구
2023-05,449,458,1862501.42,11732,종로구
2023-05,4490,484,1426062.38,11570,송파구
2023-05,4491,2257,4794399.24,42023,송파구
2023-05,4493,605,1747334.82,15097,송파구
2023-05,4496,2129,4404099.61,44779,송파구
2023-05,4497,2808,7333213.42,57688,송파구
2023-05,4499,720,1508120.23,11710,송파구
2023-05,450,1341,3520453.4499999997,34250,종로구
2023-05,4507,1561,3374133.7,29920,양천구
2023-05,4508,4066,7106328.24,69703,양천구
2023-05,4509,5142,10580589.74,97664,양천구
2023-05,451,333,780922.51,7767,종로구
2023-05,4510,1796,3942732.93,32739,양천구
2023-05,4512,1380,2839975.54,24177,양천구
2023-05,4514,3261,5678353.29,56503,양천구
2023-05,4515,3851,6394938.58,60509,양천구
2023-05,4516,842,1750130.67,13093,양천구
2023-05,4517,1918,4644849.4,34744,양천구
2023-05,4518,1327,3343880.3200000003,25438,양천구
2023-05,4519,1095,2393120.77,17322,양천구
2023-05,452,969,2075883.91,21043,종로구
2023-05,4520,1393,3183326.91,27134,양천구
2023-05,4522,2245,4578885.26,40579,양천구
2023-05,4523,197,706388.64,5621,양천구
2023-05,4526,1810,3712501.97,36617,양천구
2023-05,4527,2847,6998716.49,62154,양천구
2023-05,4528,1710,2716727.7,22508,양천구
2023-05,453,1949,4776048.32,44962,종로구
2023-05,4530,1078,2236805.99,19136,양천구
2023-05,4531,3421,7085912.7700000005,67034,양천구
2023-05,4532,1822,4274173.4,35865,양천구
2023-05,4535,3286,6023681.68,58285,양천구
2023-05,4536,1364,2964072.94,26384,양천구
2023-05,4537,1710,2636082.77,25394,양천구
2023-05,4538,281,682031.54,4949,양천구
2023-05,4539,1013,2267902.23,20938,양천구
2023-05,454,1604,4037796.81,38211,종로구
2023-05,4540,5696,10756732.54,101260,양천구
2023-05,4541,2210,5795176.0,43339,양천구
2023-05,4542,971,1976443.84,17925,양천구
2023-05,4543,3415,8716458.84,71349,양천구
2023-05,4544,1008,2291425.86,19665,양천구
2023-05,4545,834,1899683.08,15594,양천구
2023-05,4546,327,905762.18,7003,양천구
2023-05,455,1508,4217584.28,48868,종로구
2023-05,4552,1784,3425629.49,34441,영등포구
2023-05,4553,3665,7246787.77,66285,영등포구
2023-05,4555,874,2034225.03,15650,영등포구
2023-05,4556,2032,3937523.02,31244,영등포구
2023-05,4557,1910,5181231.5,41190,영등포구
2023-05,4558,1530,3295043.01,30484,영등포구
2023-05,4559,2341,6505333.03,54858,영등포구
2023-05,456,2142,4061649.38,37525,종로구
2023-05,4560,2527,6106201.7,51462,영등포구
2023-05,4561,4973,12947056.43,100624,영등포구
2023-05,4563,1012,2591154.42,23029,영등포구
2023-05,4564,3312,12682818.48,105454,영등포구
2023-05,4565,7026,16256244.94,149949,영등포구
2023-05,4566,2253,5053005.41,43355,영등포구
2023-05,4567,1816,4174200.12,36378,영등포구
2023-05,4568,2950,7845385.91,64773,영등포구
2023-05,4569,1507,3554854.71,29968,영등포구
2023-05,457,1426,3071792.2800000003,34857,종로구
2023-05,4571,5600,13012400.71,98044,영등포구
2023-05,4573,818,1449039.94,13004,영등포구
2023-05,4574,4821,9281327.95,96025,영등포구
2023-05,4575,2727,6122397.3,63385,영등포구
2023-05,4576,1349,2797426.45,23399,영등포구
2023-05,4578,729,1615156.29,13102,영등포구
2023-05,4579,582,1986545.8800000001,15224,영등포구
2023-05,458,4465,13319282.96,106297,종로구
2023-05,4580,616,1989703.0999999999,14971,영등포구
2023-05,4581,732,1599180.67,15864,영등포구
2023-05,4582,707,2388879.09,19478,영등포구
2023-05,4583,428,1819876.74,13187,영등포구
2023-05,4584,252,794755.74,6817,영등포구
2023-05,4585,397,1961638.62,14396,영등포구
2023-05,4588,1139,2176956.29,19682,영등포구
2023-05,4589,1200,3874662.44,34789,영등포구
2023-05,4591,1043,1899070.42,14385,영등포구
2023-05,4592,2499,6433500.39,55444,영등포구
2023-05,4594,3029,9540401.36,73402,영등포구
2023-05,4598,2456,7209187.53,56211,영등포구
2023-05,4599,670,1744892.42,14547,영등포구
2023-05,4600,1625,2970349.09,26525,영등포구
2023-05,4601,1425,3391580.38,30541,영등포구
2023-05,4602,251,464764.55,4154,용산구
2023-05,4603,1103,3351299.43,24081,용산구
2023-05,4604,705,2593711.16,18343,용산구
2023-05,4605,870,4226547.61,31285,용산구
2023-05,4607,540,1559745.32,13908,용산구
2023-05,4608,301,883188.86,8409,용산구
2023-05,4609,389,820948.23,7367,용산구
2023-05,461,1365,2693523.28,24684,종로구
2023-05,4610,712,4278606.21,29772,용산구
2023-05,4611,241,1284036.26,9263,용산구
2023-05,4612,118,371502.82,2891,용산구
2023-05,4613,221,797158.81,7039,용산구
2023-05,4615,957,4878393.7,35216,용산구
2023-05,4616,852,2387069.32,18689,용산구
2023-05,4617,222,653569.71,5017,용산구
2023-05,4618,1190,4560635.34,30453,용산구
2023-05,4619,1973,8439438.9,63450,용산구
2023-05,462,123,458566.31,2923,종로구
2023-05,4620,1530,3714034.41,32562,용산구
2023-05,4621,786,2562778.86,21464,용산구
2023-05,4622,517,2348408.48,16678,용산구
2023-05,4623,180,636873.37,5372,용산구
2023-05,4625,330,876723.85,6357,용산구
2023-05,4627,542,1114263.1199999999,10356,용산구
2023-05,4629,1467,6265758.58,47706,용산구
2023-05,4632,360,1354298.04,10296,용산구
2023-05,4633,2662,10546787.51,75714,용산구
2023-05,4634,1378,4796277.8,44055,용산구
2023-05,4636,1321,3499432.55,30398,용산구
2023-05,4637,703,1987560.24,16624,용산구
2023-05,4638,1009,2418424.44,19765,용산구
2023-05,4639,963,5430958.08,40371,용산구
2023-05,464,1411,3431920.35,30728,종로구
2023-05,4640,962,3184994.08,27649,용산구
2023-05,4641,742,1845002.07,15641,용산구
2023-05,4642,663,1819102.29,15538,용산구
2023-05,465,190,527421.75,4040,종로구
2023-05,4652,1596,3375302.11,29342,은평구
2023-05,4653,1179,2927614.08,24548,은평구
2023-05,4657,2131,3991299.87,34960,은평구
2023-05,4658,779,1657435.31,15194,은평구
2023-05,4659,1513,3795263.22,29599,은평구
2023-05,466,719,2218702.28,17911,중구
2023-05,4663,1276,3572727.37,28418,은평구
2023-05,4665,429,1429634.73,12042,은평구
2023-05,4667,343,773203.34,6142,은평구
2023-05,4668,264,474052.26,3764,은평구
2023-05,467,598,1659506.15,15404,중구
2023-05,4671,1076,2730806.95,24069,은평구
2023-05,4672,402,991643.3,8219,은평구
2023-05,4674,1748,4157847.36,33628,은평구
2023-05,4676,753,1855812.6099999999,14032,은평구
2023-05,4677,1540,4375621.9,36400,은평구
2023-05,4678,771,1632458.3599999999,12696,은평구
2023-05,468,717,1800757.61,17759,중구
2023-05,4681,209,439732.91,4229,은평구
2023-05,4683,805,2254704.06,20257,은평구
2023-05,4684,640,1250761.1,11532,은평구
2023-05,4685,2728,9088041.35,68505,은평구
2023-05,4686,747,1304592.54,10900,은평구
2023-05,4687,422,1101281.47,8829,은평구
2023-05,4689,823,2211255.65,18085,은평구
2023-05,469,468,1264092.48,11691,중구
2023-05,4690,196,323201.72,2172,은평구
2023-05,470,489,1272174.6,13163,중구
2023-05,4703,405,907885.76,6820,종로구
2023-05,4705,2113,4265125.4399999995,41928,종로구
2023-05,4707,1810,4771924.32,58158,종로구
2023-05,4708,1926,3950172.6799999997,44977,종로구
2023-05,4709,110,525464.33,3504,종로구
2023-05,471,917,2360166.66,22644,중구
2023-05,4710,1947,4749251.82,49266,종로구
2023-05,4711,2250,4021528.49,35089,종로구
2023-05,4713,1578,3290562.15,31817,종로구
2023-05,4715,670,1517250.93,12893,종로구
2023-05,4718,1675,4162945.84,37742,종로구
2023-05,4719,1106,2297471.43,22893,종로구
2023-05,472,1709,4861533.73,47686,중구
2023-05,473,2772,6638930.88,61860,중구
2023-05,474,3484,9370836.63,82165,중구
2023-05,475,2014,5556378.79,51960,중구
2023-05,4752,357,617926.8099999999,5572,중구
2023-05,4753,734,1466048.95,14452,중구
2023-05,476,1424,3028266.91,34798,중구
2023-05,4760,232,656072.6,5474,중구
2023-05,4761,414,1062016.99,9850,중구
2023-05,4762,689,2018550.8499999999,17278,중구
2023-05,4765,2637,7259324.52,65048,중구
2023-05,4766,304,494131.24,4492,중구
2023-05,4768,3805,9678938.9,81096,중구
2023-05,477,966,2190549.32,20350,중구
2023-05,4772,195,523076.2,4534,중구
2023-05,4774,789,1737438.54,17735,중구
2023-05,4775,647,1773631.12,18317,중구
2023-05,4776,557,1410566.21,13130,중구
2023-05,4777,227,613666.97,5134,중구
2023-05,4778,1337,3180055.69,31438,중구
2023-05,4781,667,1604650.96,12991,중구
2023-05,4782,112,210954.66,2368,중구
2023-05,4784,610,1330774.47,12870,중구
2023-05,4785,629,1716417.67,14721,중구
2023-05,479,639,1870137.31,15705,중구
2023-05,4791,1582,3826538.85,35481,중구
2023-05,4792,1879,4180068.0,40168,중구
2023-05,4793,1513,3367614.16,35231,중구
2023-05,4794,1607,3693941.23,29844,중구
2023-05,4796,2271,5400560.45,52483,중구
2023-05,4797,1402,2963391.5700000003,26556,중구
2023-05,4798,3095,7422024.38,64685,중구
2023-05,480,725,2232290.22,17468,중구
2023-05,4800,1031,2613140.17,23069,중구
2023-05,4801,817,1600001.3,13907,중구
2023-05,4802,359,724861.06,5286,중랑구
2023-05,4803,1030,1834197.93,18283,중랑구
2023-05,4804,2415,4786937.13,39908,중랑구
2023-05,4807,789,1644646.6,14076,중랑구
2023-05,4808,1105,2335349.95,22149,중랑구
2023-05,4809,1926,4960537.1899999995,35701,중랑구
2023-05,481,2526,5532350.49,52679,중구
2023-05,4811,688,1872653.34,15772,중랑구
2023-05,4812,2139,4671919.3,41447,중랑구
2023-05,4813,2526,5047160.52,45221,중랑구
2023-05,4815,752,2189570.95,14012,중랑구
2023-05,4819,1922,5327299.78,42897,중랑구
2023-05,4820,2115,3453628.06,27817,중랑구
2023-05,4823,1253,2743393.67,24352,중랑구
2023-05,4824,1807,3778473.23,30565,중랑구
2023-05,4825,1362,2253882.47,16244,중랑구
2023-05,4826,1283,4886745.24,34714,중랑구
2023-05,4827,684,1642950.1,14896,중랑구
2023-05,4828,1203,2406849.47,17784,중랑구
2023-05,4829,614,1228633.48,9126,중랑구
2023-05,483,332,1112608.25,7528,중구
2023-05,4830,332,866874.93,5459,중랑구
2023-05,4834,619,1373456.95,11816,중랑구
2023-05,4835,1376,3227002.39,27677,중랑구
2023-05,4836,1406,3327064.99,25236,중랑구
2023-05,4837,993,2163025.5,15386,중랑구
2023-05,4838,964,2250904.63,21949,중랑구
2023-05,484,116,379373.54,3104,중구
2023-05,4840,861,2405378.33,19341,중랑구
2023-05,4841,2646,10408388.18,82358,중랑구
2023-05,4842,250,900319.61,6445,중랑구
2023-05,485,1578,4936440.43,40671,중구
2023-05,4852,1781,5968754.09,48468,송파구
2023-05,4854,1896,3985336.71,36207,송파구
2023-05,4855,924,2233257.12,21590,송파구
2023-05,4856,1317,3502701.91,32100,송파구
2023-05,4857,1546,4117421.89,39484,송파구
2023-05,4859,2848,12561293.88,100761,송파구
2023-05,486,223,821778.44,6344,종로구
2023-05,4860,1200,2744991.31,20479,송파구
2023-05,4862,641,1888513.5,14557,송파구
2023-05,4863,870,3651636.09,29537,송파구
2023-05,4864,4495,10210867.2,91700,송파구
2023-05,4865,4314,10613914.91,99356,송파구
2023-05,4867,1597,3384610.28,26567,송파구
2023-05,4868,3747,6506021.7,65438,송파구
2023-05,4869,1269,5981145.25,45875,송파구
2023-05,487,2901,11647784.48,87238,마포구
2023-05,4870,7159,17085926.74,157378,송파구
2023-05,4871,822,1805509.58,16452,송파구
2023-05,4872,1457,3496371.67,29829,송파구
2023-05,4873,1607,3717875.78,30795,송파구
2023-05,4874,1039,3720466.86,25869,송파구
2023-05,4875,1012,2393357.76,19138,송파구
2023-05,4876,2056,4327911.41,41431,송파구
2023-05,4879,345,923091.47,8230,송파구
2023-05,488,1719,3231021.13,28576,마포구
2023-05,4880,573,1612415.84,12930,송파구
2023-05,4881,427,1001272.82,7957,송파구
2023-05,4882,467,974902.67,7339,송파구
2023-05,4883,320,805335.75,5613,송파구
2023-05,4884,2233,8028785.05,59746,송파구
2023-05,4885,528,1748552.08,13085,송파구
2023-05,4886,1206,2959588.31,24332,송파구
2023-05,4887,1094,3324871.36,26501,송파구
2023-05,4888,589,1454130.56,13969,송파구
2023-05,4889,897,2372630.26,17859,송파구
2023-05,489,323,727376.96,6690,마포구
2023-05,4891,1126,2727712.9,23041,송파구
2023-05,4892,506,1064441.16,9493,송파구
2023-05,4893,3228,7565699.9,57790,송파구
2023-05,4895,1588,2993831.19,24603,송파구
2023-05,4896,355,602348.78,4760,송파구
2023-05,4897,3360,6832404.9799999995,55619,송파구
2023-05,490,2010,4588361.11,41658,마포구
2023-05,4901,741,2920085.83,20732,강남구
2023-05,4902,1108,2772745.84,24023,강남구
2023-05,4903,557,3377492.91,25217,강남구
2023-05,4905,2023,10165050.68,69892,강남구
2023-05,4906,2181,8461335.28,70398,강남구
2023-05,4907,623,2989421.14,21003,강남구
2023-05,4908,446,1984959.33,14980,강남구
2023-05,4909,262,818084.56,7120,강남구
2023-05,491,571,2059656.8,17691,마포구
2023-05,4911,715,1606043.96,13004,강남구
2023-05,4913,603,2165716.68,16638,강남구
2023-05,4914,1331,5231584.49,41990,강남구
2023-05,4915,361,1011013.05,8729,강남구
2023-05,4916,327,1455421.17,10053,강남구
2023-05,4917,913,2613895.29,19422,강남구
2023-05,4918,813,2171467.83,20077,강남구
2023-05,4919,256,860948.99,7116,강남구
2023-05,4923,1002,2619644.74,23548,강남구
2023-05,4924,351,1079330.28,10574,강남구
2023-05,493,2674,7051975.68,72313,마포구
2023-05,494,562,1697831.86,14357,마포구
2023-05,495,1614,6060952.29,45299,마포구
2023-05,4951,1423,3116009.84,27486,강동구
2023-05,4952,981,1848161.22,17463,강동구
2023-05,497,3335,10553878.96,100229,마포구
2023-05,498,3857,8659571.08,91874,마포구
2023-05,500,3343,6604227.43,57230,광진구
2023-05,501,2602,5358079.7,58320,광진구
2023-05,502,18035,81716403.85,694129,광진구
2023-05,505,2583,4915828.28,44525,광진구
2023-05,5052,6599,8306441.24,77101,강서구
2023-05,5053,2324,5401524.05,49688,강서구
2023-05,5055,2163,3020532.92,26325,강서구
2023-05,5056,1380,2119723.06,19608,강서구
2023-05,5057,1969,3044002.67,28623,강서구
2023-05,5059,1653,4717665.98,40634,강서구
2023-05,506,1549,4950538.05,35225,성동구
2023-05,5061,3241,5659865.79,52276,강서구
2023-05,5062,2532,3059932.68,27820,강서구
2023-05,5063,1691,3157517.68,26561,강서구
2023-05,5064,3438,6393659.74,49931,강서구
2023-05,5065,2158,5747823.45,46662,강서구
2023-05,5066,2468,4508044.02,38597,강서구
2023-05,5067,1153,2746222.67,23125,강서구
2023-05,5070,2823,4102424.99,37398,강서구
2023-05,5072,798,1944452.36,15145,강서구
2023-05,5073,2152,4351453.99,37431,강서구
2023-05,5074,4044,5759964.83,54659,강서구
2023-05,5075,2130,4904655.49,39675,강서구
2023-05,5076,1286,3287872.6100000003,24042,강서구
2023-05,5078,2346,4762807.97,36812,강서구
2023-05,508,2983,6193957.399999999,60897,성동구
2023-05,5080,3928,7623120.34,69306,강서구
2023-05,5082,5976,11079389.71,101614,강서구
2023-05,5084,1884,3724746.5,34474,강서구
2023-05,5086,1075,3687564.91,26106,강서구
2023-05,5087,2663,7261588.4,53223,강서구
2023-05,5088,1769,4404891.71,36638,강서구
2023-05,5089,2649,4647089.92,35911,강서구
2023-05,509,3337,9652412.29,92573,성동구
2023-05,5090,757,1865401.8599999999,12806,강서구
2023-05,5091,2190,3483936.9,29811,강서구
2023-05,5094,937,2530053.25,20630,강서구
2023-05,5095,3005,5570245.13,52506,강서구
2023-05,510,1766,8714998.8,76275,성동구
2023-05,511,2521,8133212.33,81479,성동구
2023-05,512,4177,15696847.09,126654,성동구
2023-05,513,2112,4922625.38,52715,성동구
2023-05,514,3505,7342857.79,70329,성동구
2023-05,515,1049,3851765.26,28175,광진구
2023-05,516,2155,4899895.75,41568,광진구
2023-05,518,1082,4011758.85,29148,성동구
2023-05,519,1745,4279282.94,33570,성동구
2023-05,520,1176,2581673.5100000002,20808,성동구
